fips,state_name,county_name,month,haz_days
24019,Maryland,Dorchester,5,0.6
38105,North Dakota,Williams,8,0.6
28059,Mississippi,Jackson,5,0.6
29099,Missouri,Jefferson,8,0.6
22019,Louisiana,Calcasieu,6,0.6
29189,Missouri,St Louis,5,0.6
23009,Maine,Hancock,6,0.6
48167,Texas,Galveston,7,0.6
42125,Pennsylvania,Washington,6,0.6
53063,Washington,Spokane,11,0.6
53053,Washington,Pierce,7,0.6
56035,Wyoming,Sublette,2,0.6
13245,Georgia,Richmond,3,0.6
01073,Alabama,Jefferson,3,0.6
06067,California,Sacramento,1,0.6
37087,North Carolina,Haywood,12,0.6
08013,Colorado,Boulder,5,0.6
39085,Ohio,Lake,8,0.6
13021,Georgia,Bibb,3,0.6
29095,Missouri,Jackson,11,0.6
49053,Utah,Washington,6,0.6
26113,Michigan,Missaukee,6,0.6
39061,Ohio,Hamilton,5,0.6
12115,Florida,Sarasota,5,0.6
18167,Indiana,Vigo,8,0.6
38101,North Dakota,Ward,8,0.6
38105,North Dakota,Williams,10,0.6
36001,New York,Albany,5,0.6
24510,Maryland,Baltimore City,6,0.6
13089,Georgia,De Kalb,8,0.6
26065,Michigan,Ingham,5,0.6
10005,Delaware,Sussex,5,0.6
17167,Illinois,Sangamon,6,0.6
48141,Texas,El Paso,9,0.6
55087,Wisconsin,Outagamie,8,0.6
06047,California,Merced,5,0.6
48361,Texas,Orange,4,0.6
48245,Texas,Jefferson,11,0.6
53033,Washington,King,6,0.6
06057,California,Nevada,11,0.6
19113,Iowa,Linn,5,0.6
36005,New York,Bronx,8,0.6
39061,Ohio,Hamilton,9,0.6
10005,Delaware,Sussex,9,0.6
21101,Kentucky,Henderson,2,0.6
21101,Kentucky,Henderson,10,0.6
22047,Louisiana,Iberville,8,0.6
17143,Illinois,Peoria,5,0.6
17115,Illinois,Macon,4,0.6
26113,Michigan,Missaukee,4,0.6
18163,Indiana,Vanderburgh,7,0.6
06077,California,San Joaquin,5,0.6
45079,South Carolina,Richland,5,0.6
42003,Pennsylvania,Allegheny,11,0.6
17019,Illinois,Champaign,5,0.6
12086,Florida,Miami-Dade,3,0.6
49011,Utah,Davis,2,0.6
38057,North Dakota,Mercer,8,0.6
30071,Montana,Phillips,7,0.6
45091,South Carolina,York,6,0.6
13245,Georgia,Richmond,10,0.6
21101,Kentucky,Henderson,4,0.6
49057,Utah,Weber,1,0.6
26065,Michigan,Ingham,6,0.6
34027,New Jersey,Morris,6,0.6
40143,Oklahoma,Tulsa,5,0.6
25025,Massachusetts,Suffolk,5,0.6
47037,Tennessee,Davidson,8,0.6
42045,Pennsylvania,Delaware,5,0.6
06085,California,Santa Clara,10,0.6
29095,Missouri,Jackson,2,0.6
26139,Michigan,Ottawa,6,0.6
39085,Ohio,Lake,9,0.6
48029,Texas,Bexar,4,0.6
17115,Illinois,Macon,5,0.6
39017,Ohio,Butler,8,0.6
06077,California,San Joaquin,4,0.6
42125,Pennsylvania,Washington,5,0.6
38065,North Dakota,Oliver,8,0.6
55079,Wisconsin,Milwaukee,9,0.6
26147,Michigan,St Clair,8,0.6
18167,Indiana,Vigo,9,0.6
06067,California,Sacramento,10,0.6
06047,California,Merced,10,0.6
06083,California,Santa Barbara,9,0.6
42133,Pennsylvania,York,5,0.6
38013,North Dakota,Burke,8,0.6
48113,Texas,Dallas,4,0.6
21059,Kentucky,Daviess,7,0.6
40143,Oklahoma,Tulsa,7,0.6
06059,California,Orange,3,0.6
30087,Montana,Rosebud,5,0.6
49057,Utah,Weber,12,0.6
48439,Texas,Tarrant,4,0.6
01073,Alabama,Jefferson,8,0.6
21037,Kentucky,Campbell,5,0.6
23009,Maine,Hancock,5,0.6
13245,Georgia,Richmond,9,0.6
06097,California,Sonoma,10,0.6
18089,Indiana,Lake,4,0.6
08041,Colorado,El Paso,6,0.6
49005,Utah,Cache,9,0.6
18005,Indiana,Bartholomew,5,0.6
48309,Texas,McLennan,8,0.6
26081,Michigan,Kent,6,0.6
17031,Illinois,Cook,4,0.6
06041,California,Marin,9,0.6
34013,New Jersey,Essex,5,0.6
49045,Utah,Tooele,9,0.6
46127,South Dakota,Union,6,0.6
56037,Wyoming,Sweetwater,6,0.6
49049,Utah,Utah,1,0.6
34027,New Jersey,Morris,7,0.6
17201,Illinois,Winnebago,5,0.6
06079,California,San Luis Obispo,11,0.6
30083,Montana,Richland,8,0.6
18141,Indiana,St Joseph,7,0.6
08093,Colorado,Park,9,0.6
48453,Texas,Travis,10,0.6
36063,New York,Niagara,5,0.6
05119,Arkansas,Pulaski,6,0.6
42071,Pennsylvania,Lancaster,3,0.4
17019,Illinois,Champaign,6,0.4
42059,Pennsylvania,Greene,8,0.4
56025,Wyoming,Natrona,9,0.4
40109,Oklahoma,Oklahoma,6,0.4
31055,Nebraska,Douglas,1,0.4
56001,Wyoming,Albany,8,0.4
48139,Texas,Ellis,5,0.4
27003,Minnesota,Anoka,6,0.4
08093,Colorado,Park,5,0.4
24019,Maryland,Dorchester,6,0.4
51059,Virginia,Fairfax,7,0.4
35001,New Mexico,Bernalillo,9,0.4
06081,California,San Mateo,8,0.4
09005,Connecticut,Litchfield,11,0.4
17115,Illinois,Macon,11,0.4
34013,New Jersey,Essex,9,0.4
21145,Kentucky,McCracken,6,0.4
18127,Indiana,Porter,4,0.4
56021,Wyoming,Laramie,9,0.4
13127,Georgia,Glynn,11,0.4
39023,Ohio,Clark,4,0.4
54039,West Virginia,Kanawha,6,0.4
25027,Massachusetts,Worcester,7,0.4
42001,Pennsylvania,Adams,9,0.4
45019,South Carolina,Charleston,11,0.4
39087,Ohio,Lawrence,4,0.4
54029,West Virginia,Hancock,7,0.4
35013,New Mexico,Dona Ana,4,0.4
06025,California,Imperial,3,0.4
38053,North Dakota,Mckenzie,7,0.4
08013,Colorado,Boulder,3,0.4
56029,Wyoming,Park,8,0.4
12057,Florida,Hillsborough,10,0.4
08001,Colorado,Adams,7,0.4
17163,Illinois,St Clair,5,0.4
18167,Indiana,Vigo,11,0.4
39035,Ohio,Cuyahoga,9,0.4
25021,Massachusetts,Norfolk,9,0.4
06085,California,Santa Clara,6,0.4
48361,Texas,Orange,5,0.4
48349,Texas,Navarro,7,0.4
49047,Utah,Uintah,3,0.4
42133,Pennsylvania,York,7,0.4
40071,Oklahoma,Kay,4,0.4
19163,Iowa,Scott,5,0.4
06059,California,Orange,5,0.4
56015,Wyoming,Goshen,7,0.4
39023,Ohio,Clark,9,0.4
55079,Wisconsin,Milwaukee,8,0.4
26147,Michigan,St Clair,12,0.4
13021,Georgia,Bibb,11,0.4
33015,New Hampshire,Rockingham,5,0.4
54011,West Virginia,Cabell,6,0.4
02090,Alaska,Fairbanks North Star,3,0.4
56035,Wyoming,Sublette,4,0.4
42003,Pennsylvania,Allegheny,3,0.4
46103,South Dakota,Pennington,8,0.4
56033,Wyoming,Sheridan,7,0.4
08041,Colorado,El Paso,4,0.4
19113,Iowa,Linn,7,0.4
06013,California,Contra Costa,1,0.4
26065,Michigan,Ingham,4,0.4
42001,Pennsylvania,Adams,5,0.4
53073,Washington,Whatcom,2,0.4
42049,Pennsylvania,Erie,5,0.4
55087,Wisconsin,Outagamie,4,0.4
27003,Minnesota,Anoka,5,0.4
54011,West Virginia,Cabell,4,0.4
30083,Montana,Richland,7,0.4
39023,Ohio,Clark,7,0.4
26163,Michigan,Wayne,10,0.4
18167,Indiana,Vigo,7,0.4
38025,North Dakota,Dunn,9,0.4
48361,Texas,Orange,7,0.4
08067,Colorado,La Plata,8,0.4
06097,California,Sonoma,9,0.4
39135,Ohio,Preble,2,0.4
18167,Indiana,Vigo,4,0.4
18167,Indiana,Vigo,5,0.4
55087,Wisconsin,Outagamie,5,0.4
42017,Pennsylvania,Bucks,12,0.4
42001,Pennsylvania,Adams,6,0.4
06055,California,Napa,6,0.4
29095,Missouri,Jackson,3,0.4
04019,Arizona,Pima,4,0.4
19153,Iowa,Polk,5,0.4
38007,North Dakota,Billings,9,0.4
06053,California,Monterey,9,0.4
36061,New York,New York,5,0.4
56007,Wyoming,Carbon,3,0.4
27163,Minnesota,Washington,10,0.4
38105,North Dakota,Williams,9,0.4
42001,Pennsylvania,Adams,7,0.4
42043,Pennsylvania,Dauphin,7,0.4
21111,Kentucky,Jefferson,5,0.4
55087,Wisconsin,Outagamie,3,0.4
06085,California,Santa Clara,7,0.4
36005,New York,Bronx,5,0.4
42007,Pennsylvania,Beaver,6,0.4
54107,West Virginia,Wood,8,0.4
53073,Washington,Whatcom,10,0.4
51107,Virginia,Loudoun,6,0.4
06079,California,San Luis Obispo,6,0.4
48453,Texas,Travis,9,0.4
56009,Wyoming,Converse,7,0.4
36013,New York,Chautauqua,9,0.4
42071,Pennsylvania,Lancaster,7,0.4
06007,California,Butte,1,0.4
49013,Utah,Duchesne,9,0.4
34003,New Jersey,Bergen,2,0.4
35025,New Mexico,Lea,7,0.4
06027,California,Inyo,3,0.4
26147,Michigan,St Clair,10,0.4
09003,Connecticut,Hartford,8,0.4
48029,Texas,Bexar,9,0.4
30071,Montana,Phillips,6,0.4
54029,West Virginia,Hancock,5,0.4
21101,Kentucky,Henderson,5,0.4
46127,South Dakota,Union,5,0.4
36101,New York,Steuben,5,0.4
39049,Ohio,Franklin,9,0.4
49035,Utah,Salt Lake,5,0.4
38007,North Dakota,Billings,8,0.4
23009,Maine,Hancock,4,0.4
34001,New Jersey,Atlantic,9,0.4
56013,Wyoming,Fremont,9,0.4
17115,Illinois,Macon,8,0.4
49013,Utah,Duchesne,7,0.4
12105,Florida,Polk,3,0.4
35025,New Mexico,Lea,5,0.4
26147,Michigan,St Clair,3,0.4
25013,Massachusetts,Hampden,8,0.4
48349,Texas,Navarro,3,0.4
48349,Texas,Navarro,8,0.4
08077,Colorado,Mesa,8,0.4
08031,Colorado,Denver,3,0.4
39081,Ohio,Jefferson,4,0.4
42011,Pennsylvania,Berks,9,0.4
18167,Indiana,Vigo,10,0.4
38101,North Dakota,Ward,9,0.4
46071,South Dakota,Jackson,7,0.4
39003,Ohio,Allen,4,0.4
42117,Pennsylvania,Tioga,5,0.4
39081,Ohio,Jefferson,9,0.4
29510,Missouri,St Louis City,5,0.4
39135,Ohio,Preble,5,0.4
16001,Idaho,Ada,6,0.4
47009,Tennessee,Blount,4,0.4
45079,South Carolina,Richland,7,0.4
09001,Connecticut,Fairfield,2,0.4
34007,New Jersey,Camden,11,0.4
34011,New Jersey,Cumberland,9,0.4
17115,Illinois,Macon,7,0.4
39081,Ohio,Jefferson,12,0.4
18167,Indiana,Vigo,12,0.4
22051,Louisiana,Jefferson,5,0.4
25013,Massachusetts,Hampden,7,0.4
48361,Texas,Orange,6,0.4
08123,Colorado,Weld,9,0.4
46099,South Dakota,Minnehaha,5,0.4
48245,Texas,Jefferson,7,0.4
56037,Wyoming,Sweetwater,3,0.4
09005,Connecticut,Litchfield,4,0.4
55009,Wisconsin,Brown,6,0.4
51107,Virginia,Loudoun,9,0.4
06029,California,Kern,3,0.4
39151,Ohio,Stark,4,0.4
13089,Georgia,De Kalb,11,0.4
17117,Illinois,Macoupin,5,0.4
06027,California,Inyo,10,0.4
38053,North Dakota,Mckenzie,5,0.4
08069,Colorado,Larimer,5,0.4
26163,Michigan,Wayne,1,0.4
53073,Washington,Whatcom,6,0.4
08067,Colorado,La Plata,4,0.4
04019,Arizona,Pima,8,0.4
22121,Louisiana,West Baton Rouge,7,0.4
23009,Maine,Hancock,7,0.4
09005,Connecticut,Litchfield,9,0.4
35025,New Mexico,Lea,8,0.4
09003,Connecticut,Hartford,6,0.4
08123,Colorado,Weld,3,0.4
55009,Wisconsin,Brown,5,0.4
04013,Arizona,Maricopa,12,0.4
46103,South Dakota,Pennington,2,0.4
06053,California,Monterey,8,0.4
06019,California,Fresno,3,0.4
45091,South Carolina,York,9,0.4
56021,Wyoming,Laramie,7,0.4
17163,Illinois,St Clair,8,0.4
08041,Colorado,El Paso,8,0.4
48361,Texas,Orange,1,0.4
45079,South Carolina,Richland,11,0.4
40109,Oklahoma,Oklahoma,5,0.4
31109,Nebraska,Lancaster,12,0.4
42043,Pennsylvania,Dauphin,9,0.4
06061,California,Placer,5,0.4
49013,Utah,Duchesne,3,0.4
06027,California,Inyo,11,0.4
48361,Texas,Orange,12,0.4
39087,Ohio,Lawrence,6,0.4
21101,Kentucky,Henderson,8,0.4
21101,Kentucky,Henderson,7,0.4
48245,Texas,Jefferson,1,0.4
51059,Virginia,Fairfax,6,0.4
09005,Connecticut,Litchfield,7,0.4
22033,Louisiana,East Baton Rouge,10,0.4
47037,Tennessee,Davidson,7,0.4
48453,Texas,Travis,6,0.4
17115,Illinois,Macon,3,0.4
42007,Pennsylvania,Beaver,4,0.4
17201,Illinois,Winnebago,6,0.4
26081,Michigan,Kent,4,0.4
42125,Pennsylvania,Washington,9,0.4
39095,Ohio,Lucas,8,0.4
31055,Nebraska,Douglas,4,0.4
24019,Maryland,Dorchester,9,0.4
04013,Arizona,Maricopa,1,0.4
21019,Kentucky,Boyd,6,0.4
47157,Tennessee,Shelby,5,0.4
21059,Kentucky,Daviess,6,0.4
48027,Texas,Bell,6,0.4
30083,Montana,Richland,9,0.4
06101,California,Sutter,10,0.4
06007,California,Butte,5,0.4
17201,Illinois,Winnebago,4,0.4
01073,Alabama,Jefferson,2,0.4
40109,Oklahoma,Oklahoma,9,0.4
24033,Maryland,Prince Georges,4,0.4
42027,Pennsylvania,Centre,12,0.4
36013,New York,Chautauqua,7,0.4
39049,Ohio,Franklin,8,0.4
25009,Massachusetts,Essex,9,0.4
34027,New Jersey,Morris,9,0.4
12095,Florida,Orange,4,0.4
12095,Florida,Orange,5,0.4
24510,Maryland,Baltimore City,12,0.4
37067,North Carolina,Forsyth,5,0.4
30075,Montana,Powder River,6,0.4
48201,Texas,Harris,1,0.4
19113,Iowa,Linn,6,0.4
36055,New York,Monroe,6,0.4
54039,West Virginia,Kanawha,4,0.4
12057,Florida,Hillsborough,2,0.4
25027,Massachusetts,Worcester,6,0.4
48139,Texas,Ellis,9,0.4
24003,Maryland,Anne Arundel,8,0.4
06095,California,Solano,8,0.4
38053,North Dakota,Mckenzie,9,0.4
56035,Wyoming,Sublette,1,0.4
34011,New Jersey,Cumberland,6,0.4
45073,South Carolina,Oconee,4,0.4
06099,California,Stanislaus,10,0.4
55079,Wisconsin,Milwaukee,4,0.4
27163,Minnesota,Washington,7,0.4
42059,Pennsylvania,Greene,5,0.4
08001,Colorado,Adams,8,0.4
22047,Louisiana,Iberville,10,0.4
55027,Wisconsin,Dodge,6,0.4
06075,California,San Francisco,10,0.4
49057,Utah,Weber,9,0.4
18097,Indiana,Marion,4,0.4
36081,New York,Queens,9,0.4
18167,Indiana,Vigo,1,0.4
38057,North Dakota,Mercer,9,0.4
51059,Virginia,Fairfax,8,0.4
13051,Georgia,Chatham,11,0.4
55087,Wisconsin,Outagamie,2,0.4
21101,Kentucky,Henderson,1,0.4
29095,Missouri,Jackson,7,0.4
48141,Texas,El Paso,5,0.4
39017,Ohio,Butler,4,0.4
39151,Ohio,Stark,7,0.4
20133,Kansas,Neosho,4,0.4
54107,West Virginia,Wood,6,0.4
01073,Alabama,Jefferson,7,0.4
21037,Kentucky,Campbell,7,0.4
46071,South Dakota,Jackson,9,0.4
06081,California,San Mateo,6,0.4
45045,South Carolina,Greenville,6,0.4
34001,New Jersey,Atlantic,5,0.4
42045,Pennsylvania,Delaware,8,0.4
22019,Louisiana,Calcasieu,8,0.4
34023,New Jersey,Middlesex,8,0.4
21067,Kentucky,Fayette,6,0.4
48479,Texas,Webb,7,0.4
36055,New York,Monroe,7,0.4
25021,Massachusetts,Norfolk,6,0.4
08093,Colorado,Park,4,0.4
18089,Indiana,Lake,8,0.4
39017,Ohio,Butler,11,0.4
30071,Montana,Phillips,9,0.4
49005,Utah,Cache,6,0.4
09005,Connecticut,Litchfield,8,0.4
09005,Connecticut,Litchfield,6,0.4
36063,New York,Niagara,6,0.4
06007,California,Butte,12,0.4
37183,North Carolina,Wake,11,0.4
34017,New Jersey,Hudson,5,0.4
56005,Wyoming,Campbell,8,0.4
47157,Tennessee,Shelby,8,0.4
44007,Rhode Island,Providence,9,0.4
17143,Illinois,Peoria,8,0.2
56007,Wyoming,Carbon,10,0.2
34003,New Jersey,Bergen,3,0.2
39135,Ohio,Preble,6,0.2
26081,Michigan,Kent,8,0.2
51087,Virginia,Henrico,4,0.2
22121,Louisiana,West Baton Rouge,9,0.2
48121,Texas,Denton,4,0.2
06085,California,Santa Clara,12,0.2
48355,Texas,Nueces,5,0.2
06095,California,Solano,6,0.2
34039,New Jersey,Union,3,0.2
17031,Illinois,Cook,1,0.2
42069,Pennsylvania,Lackawanna,7,0.2
27109,Minnesota,Olmsted,7,0.2
34027,New Jersey,Morris,4,0.2
40143,Oklahoma,Tulsa,4,0.2
53053,Washington,Pierce,12,0.2
47037,Tennessee,Davidson,9,0.2
56013,Wyoming,Fremont,5,0.2
55027,Wisconsin,Dodge,7,0.2
18127,Indiana,Porter,3,0.2
36061,New York,New York,9,0.2
34041,New Jersey,Warren,6,0.2
51087,Virginia,Henrico,6,0.2
38065,North Dakota,Oliver,1,0.2
41051,Oregon,Multnomah,6,0.2
31055,Nebraska,Douglas,11,0.2
31055,Nebraska,Douglas,8,0.2
01117,Alabama,Shelby,10,0.2
22051,Louisiana,Jefferson,7,0.2
27003,Minnesota,Anoka,7,0.2
51059,Virginia,Fairfax,1,0.2
11001,District of Columbia,District of Columbia,8,0.2
37087,North Carolina,Haywood,8,0.2
18141,Indiana,St Joseph,8,0.2
17167,Illinois,Sangamon,5,0.2
45073,South Carolina,Oconee,11,0.2
06073,California,San Diego,1,0.2
18043,Indiana,Floyd,9,0.2
29510,Missouri,St Louis City,3,0.2
34003,New Jersey,Bergen,1,0.2
42043,Pennsylvania,Dauphin,8,0.2
44003,Rhode Island,Kent,8,0.2
08045,Colorado,Garfield,12,0.2
12057,Florida,Hillsborough,3,0.2
39061,Ohio,Hamilton,4,0.2
53073,Washington,Whatcom,11,0.2
45079,South Carolina,Richland,9,0.2
56001,Wyoming,Albany,9,0.2
05035,Arkansas,Crittenden,8,0.2
01117,Alabama,Shelby,3,0.2
29095,Missouri,Jackson,6,0.2
42073,Pennsylvania,Lawrence,8,0.2
42013,Pennsylvania,Blair,8,0.2
53057,Washington,Skagit,4,0.2
35025,New Mexico,Lea,3,0.2
48183,Texas,Gregg,4,0.2
22121,Louisiana,West Baton Rouge,3,0.2
21111,Kentucky,Jefferson,3,0.2
16005,Idaho,Bannock,6,0.2
29099,Missouri,Jefferson,6,0.2
10005,Delaware,Sussex,6,0.2
25015,Massachusetts,Hampshire,4,0.2
41067,Oregon,Washington,9,0.2
46099,South Dakota,Minnehaha,7,0.2
23005,Maine,Cumberland,6,0.2
13223,Georgia,Paulding,6,0.2
56037,Wyoming,Sweetwater,8,0.2
53057,Washington,Skagit,3,0.2
56013,Wyoming,Fremont,11,0.2
19113,Iowa,Linn,9,0.2
36063,New York,Niagara,7,0.2
18097,Indiana,Marion,9,0.2
18097,Indiana,Marion,3,0.2
39099,Ohio,Mahoning,5,0.2
38015,North Dakota,Burleigh,9,0.2
08001,Colorado,Adams,9,0.2
31055,Nebraska,Douglas,10,0.2
01125,Alabama,Tuscaloosa,6,0.2
54009,West Virginia,Brooke,3,0.2
06095,California,Solano,12,0.2
21067,Kentucky,Fayette,7,0.2
37087,North Carolina,Haywood,7,0.2
56037,Wyoming,Sweetwater,2,0.2
23009,Maine,Hancock,8,0.2
39017,Ohio,Butler,9,0.2
49003,Utah,Box Elder,9,0.2
39151,Ohio,Stark,9,0.2
42071,Pennsylvania,Lancaster,1,0.2
21145,Kentucky,McCracken,12,0.2
49045,Utah,Tooele,1,0.2
39153,Ohio,Summit,2,0.2
26163,Michigan,Wayne,4,0.2
42095,Pennsylvania,Northampton,12,0.2
39035,Ohio,Cuyahoga,1,0.2
01117,Alabama,Shelby,8,0.2
06065,California,Riverside,1,0.2
32003,Nevada,Clark,4,0.2
12103,Florida,Pinellas,5,0.2
33015,New Hampshire,Rockingham,4,0.2
42073,Pennsylvania,Lawrence,5,0.2
23005,Maine,Cumberland,5,0.2
39113,Ohio,Montgomery,4,0.2
56037,Wyoming,Sweetwater,7,0.2
33011,New Hampshire,Hillsborough,4,0.2
08103,Colorado,Rio Blanco,6,0.2
12011,Florida,Broward,10,0.2
17115,Illinois,Macon,10,0.2
49057,Utah,Weber,5,0.2
08045,Colorado,Garfield,4,0.2
47009,Tennessee,Blount,5,0.2
05035,Arkansas,Crittenden,9,0.2
51165,Virginia,Rockingham,4,0.2
34007,New Jersey,Camden,12,0.2
19163,Iowa,Scott,7,0.2
34011,New Jersey,Cumberland,5,0.2
26163,Michigan,Wayne,12,0.2
48257,Texas,Kaufman,9,0.2
51107,Virginia,Loudoun,8,0.2
42049,Pennsylvania,Erie,9,0.2
51059,Virginia,Fairfax,4,0.2
06041,California,Marin,6,0.2
27037,Minnesota,Dakota,5,0.2
18097,Indiana,Marion,11,0.2
42043,Pennsylvania,Dauphin,5,0.2
39153,Ohio,Summit,9,0.2
38065,North Dakota,Oliver,9,0.2
04012,Arizona,La Paz,5,0.2
50021,Vermont,Rutland,2,0.2
46127,South Dakota,Union,4,0.2
51059,Virginia,Fairfax,5,0.2
33015,New Hampshire,Rockingham,8,0.2
30049,Montana,Lewis and Clark,5,0.2
39049,Ohio,Franklin,4,0.2
34007,New Jersey,Camden,3,0.2
13223,Georgia,Paulding,5,0.2
49045,Utah,Tooele,5,0.2
16001,Idaho,Ada,12,0.2
17201,Illinois,Winnebago,7,0.2
13121,Georgia,Fulton,4,0.2
42011,Pennsylvania,Berks,12,0.2
29099,Missouri,Jefferson,5,0.2
49047,Utah,Uintah,7,0.2
13089,Georgia,De Kalb,10,0.2
18163,Indiana,Vanderburgh,8,0.2
30031,Montana,Gallatin,10,0.2
38065,North Dakota,Oliver,5,0.2
21067,Kentucky,Fayette,9,0.2
34007,New Jersey,Camden,2,0.2
27037,Minnesota,Dakota,9,0.2
06013,California,Contra Costa,7,0.2
01117,Alabama,Shelby,5,0.2
16005,Idaho,Bannock,7,0.2
38013,North Dakota,Burke,9,0.2
37183,North Carolina,Wake,6,0.2
42001,Pennsylvania,Adams,12,0.2
39081,Ohio,Jefferson,3,0.2
39085,Ohio,Lake,1,0.2
29099,Missouri,Jefferson,9,0.2
06075,California,San Francisco,1,0.2
08123,Colorado,Weld,1,0.2
37063,North Carolina,Durham,11,0.2
06075,California,San Francisco,12,0.2
06101,California,Sutter,5,0.2
25005,Massachusetts,Bristol,9,0.2
17143,Illinois,Peoria,7,0.2
18097,Indiana,Marion,2,0.2
42043,Pennsylvania,Dauphin,1,0.2
51013,Virginia,Arlington,1,0.2
48183,Texas,Gregg,11,0.2
16005,Idaho,Bannock,3,0.2
39035,Ohio,Cuyahoga,11,0.2
08093,Colorado,Park,12,0.2
24019,Maryland,Dorchester,4,0.2
06055,California,Napa,8,0.2
38053,North Dakota,Mckenzie,8,0.2
49047,Utah,Uintah,5,0.2
27109,Minnesota,Olmsted,5,0.2
42013,Pennsylvania,Blair,7,0.2
37067,North Carolina,Forsyth,9,0.2
19153,Iowa,Polk,7,0.2
49053,Utah,Washington,5,0.2
34011,New Jersey,Cumberland,7,0.2
13245,Georgia,Richmond,6,0.2
08041,Colorado,El Paso,3,0.2
06075,California,San Francisco,6,0.2
54107,West Virginia,Wood,7,0.2
36005,New York,Bronx,3,0.2
18127,Indiana,Porter,11,0.2
56007,Wyoming,Carbon,6,0.2
35025,New Mexico,Lea,9,0.2
16001,Idaho,Ada,7,0.2
17157,Illinois,Randolph,5,0.2
05035,Arkansas,Crittenden,5,0.2
51036,Virginia,Charles City,9,0.2
25021,Massachusetts,Norfolk,7,0.2
06071,California,San Bernardino,12,0.2
22051,Louisiana,Jefferson,9,0.2
13215,Georgia,Muscogee,5,0.2
42013,Pennsylvania,Blair,12,0.2
53033,Washington,King,2,0.2
06075,California,San Francisco,8,0.2
48309,Texas,McLennan,5,0.2
48439,Texas,Tarrant,10,0.2
48183,Texas,Gregg,8,0.2
56001,Wyoming,Albany,4,0.2
38057,North Dakota,Mercer,12,0.2
01117,Alabama,Shelby,1,0.2
12033,Florida,Escambia,6,0.2
54029,West Virginia,Hancock,9,0.2
08123,Colorado,Weld,12,0.2
29095,Missouri,Jackson,9,0.2
48027,Texas,Bell,9,0.2
08069,Colorado,Larimer,3,0.2
56013,Wyoming,Fremont,12,0.2
18003,Indiana,Allen,9,0.2
49003,Utah,Box Elder,6,0.2
30087,Montana,Rosebud,10,0.2
22019,Louisiana,Calcasieu,9,0.2
36055,New York,Monroe,8,0.2
22121,Louisiana,West Baton Rouge,8,0.2
26147,Michigan,St Clair,4,0.2
51107,Virginia,Loudoun,5,0.2
06071,California,San Bernardino,11,0.2
35001,New Mexico,Bernalillo,5,0.2
47157,Tennessee,Shelby,10,0.2
25025,Massachusetts,Suffolk,9,0.2
40071,Oklahoma,Kay,6,0.2
27137,Minnesota,St Louis,8,0.2
12011,Florida,Broward,3,0.2
26113,Michigan,Missaukee,7,0.2
46103,South Dakota,Pennington,1,0.2
48479,Texas,Webb,5,0.2
42051,Pennsylvania,Fayette,7,0.2
29189,Missouri,St Louis,8,0.2
20209,Kansas,Wyandotte,6,0.2
22121,Louisiana,West Baton Rouge,6,0.2
42049,Pennsylvania,Erie,6,0.2
01117,Alabama,Shelby,4,0.2
48355,Texas,Nueces,1,0.2
39113,Ohio,Montgomery,9,0.2
42013,Pennsylvania,Blair,6,0.2
08077,Colorado,Mesa,1,0.2
26139,Michigan,Ottawa,4,0.2
08031,Colorado,Denver,1,0.2
48167,Texas,Galveston,3,0.2
47009,Tennessee,Blount,8,0.2
51650,Virginia,Hampton City,7,0.2
25015,Massachusetts,Hampshire,8,0.2
25013,Massachusetts,Hampden,9,0.2
48349,Texas,Navarro,4,0.2
25009,Massachusetts,Essex,8,0.2
25017,Massachusetts,Middlesex,9,0.2
18005,Indiana,Bartholomew,4,0.2
18005,Indiana,Bartholomew,7,0.2
24510,Maryland,Baltimore City,11,0.2
40071,Oklahoma,Kay,3,0.2
20173,Kansas,Sedgwick,4,0.2
42091,Pennsylvania,Montgomery,8,0.2
20209,Kansas,Wyandotte,8,0.2
12057,Florida,Hillsborough,1,0.2
55087,Wisconsin,Outagamie,6,0.2
32031,Nevada,Washoe,5,0.2
19045,Iowa,Clinton,6,0.2
36001,New York,Albany,7,0.2
22033,Louisiana,East Baton Rouge,9,0.2
06001,California,Alameda,12,0.2
39017,Ohio,Butler,3,0.2
06099,California,Stanislaus,4,0.2
37183,North Carolina,Wake,7,0.2
44003,Rhode Island,Kent,9,0.2
42011,Pennsylvania,Berks,1,0.2
06027,California,Inyo,2,0.2
08067,Colorado,La Plata,9,0.2
08123,Colorado,Weld,2,0.2
48183,Texas,Gregg,6,0.2
48183,Texas,Gregg,10,0.2
48061,Texas,Cameron,3,0.2
39017,Ohio,Butler,1,0.2
44007,Rhode Island,Providence,8,0.2
55025,Wisconsin,Dane,5,0.2
56001,Wyoming,Albany,6,0.2
49047,Utah,Uintah,4,0.2
45045,South Carolina,Greenville,5,0.2
39081,Ohio,Jefferson,1,0.2
12105,Florida,Polk,4,0.2
34023,New Jersey,Middlesex,4,0.2
26065,Michigan,Ingham,8,0.2
06065,California,Riverside,12,0.2
38105,North Dakota,Williams,5,0.2
55059,Wisconsin,Kenosha,4,0.2
40143,Oklahoma,Tulsa,10,0.2
13215,Georgia,Muscogee,11,0.2
13245,Georgia,Richmond,8,0.2
51087,Virginia,Henrico,8,0.2
08123,Colorado,Weld,5,0.2
42045,Pennsylvania,Delaware,12,0.2
33015,New Hampshire,Rockingham,6,0.2
06025,California,Imperial,11,0.2
